level,source,event_id,masked_description,occurrence_count
W,MRI_GIM,79,"GIMLI warning (RFCELK2364_COM-GILGALAD [Dev#<DEV_ID>]): The sequence counter didn't jump back to minus 400 microseconds at the begin of the sequence in Gimli to FPGA direction. Select ""Restart System"". If the problem persists, please contact Siemens Service.",63329
E,TransferMgr,17,"<Event type=""ProtocolEvent"" name =""TransferMgr""><Description>FTP CONNECT error. Ftp server: ""SAP09505"" FtpUserName: ""rdiagftp"".</Description></Event>",59615
I,DeveloperLog_DevLogService,0,CheckIn-Completed: <GUID>|syngo.MR.PreProcessing.Service.Host.Task.Executor.ProcessingJobEnvironment,58573
I,DeveloperLog_DevLogService,0,"ACQM: Notify series complete '1.3.12.2.1107.5.2.50.<NUM_ID>.<NUM_ID>' to QA '<GUID>' with: ViewingOptions: SuppressDisplay: True, PrintOptions: AutoPrint: False, AutoPrintOptions: , RoutingOptions:UseDefaultArchive: True, DefaultDestinationNodes: , PluginOptions: [DatabaseStatus, Integrable]. (-1), Objects:",57162
I,MRI_MPU,3020,Magnet Supervision: Solenoid valve opened,52204
I,MRI_MPU,3023,Magnet Supervision: Solenoid valve returned to automatic control mode,52203
S,MRI_FRR,278,Emergency docking released.,51855
W,MRI_GIM,79,"GIMLI warning (GPAK2368-PCIeCore [Dev#<DEV_ID>]): The sequence counter didn't jump back to minus 400 microseconds at the begin of the sequence in Gimli to FPGA direction. Select ""Restart System"". If the problem persists, please contact Siemens Service.",51241
W,MRI_GIM,79,"GIMLI warning (RxK2304_64Ch_1-Gilgalad [Dev#<DEV_ID>]): The sequence counter didn't jump back to minus 400 microseconds at the begin of the sequence in Gimli to FPGA direction. Select ""Restart System"". If the problem persists, please contact Siemens Service.",51241
W,MRI_GIM,79,"GIMLI warning (TxK2304_2Ch-GIMLI [Dev#<DEV_ID>]): The sequence counter didn't jump back to minus 400 microseconds at the begin of the sequence in Gimli to FPGA direction. Select ""Restart System"". If the problem persists, please contact Siemens Service.",51241
I,DeveloperLog_DevLogService,0,aVolumeEntity is null,51166
I,MRI_GIM,77,"GIMLI Information (RFCELK2364_COM-GILGALAD [Dev#<DEV_ID>]): The Sequence Count Watchdog Alarm has occurred in FPGA to Gimli direction. GIMLI Cirdan Information Select ""Restart System"". If the problem persists, please contact Siemens Service.",51085
I,MRI_GIM,82,"GIMLI Information (RFCELK2364_COM-GILGALAD [Dev#<DEV_ID>]): The Sequence Count Watchdog Alarm has occurred in Gimli to FPGA direction. GIMLI Cirdan Information Select ""Restart System"". If the problem persists, please contact Siemens Service.",50969
I,MRI_GIM,82,"GIMLI Information (GPAK2368-PCIeCore [Dev#<DEV_ID>]): The Sequence Count Watchdog Alarm has occurred in Gimli to FPGA direction. GIMLI Cirdan Information Select ""Restart System"". If the problem persists, please contact Siemens Service.",50935
I,MRI_GIM,82,"GIMLI Information (RxK2304_64Ch_1-Gilgalad [Dev#<DEV_ID>]): The Sequence Count Watchdog Alarm has occurred in Gimli to FPGA direction. GIMLI Cirdan Information Select ""Restart System"". If the problem persists, please contact Siemens Service.",50935
I,MRI_GIM,82,"GIMLI Information (TxK2304_2Ch-GIMLI [Dev#<DEV_ID>]): The Sequence Count Watchdog Alarm has occurred in Gimli to FPGA direction. GIMLI Cirdan Information Select ""Restart System"". If the problem persists, please contact Siemens Service.",50935
I,MRI_VLM,1418,VLM: Normal flow is present.,50402
I,MRI_CMM,1365,Patient table is docked,50114
S,MRI_FRR,16,The scanning has finished.,49829
I,MRI_PFW,262,"InjectorDS425-Injector [Dev#<DEV_ID>] warning: The component is not connected. Connect component to MR System Select ""Restart System"". If the problem persists, please contact Siemens Service.",49586
I,MRI_PAC,104,The following licenses are needed to run the protocol  .,48295
I,_unknown,0,Data Preparation: Perform '<GUID>' on '1.3.12.2.1107.5.2.50.<NUM_ID>.<NUM_ID>.0.0.0'.,45286
I,ExportImportFramework,0,The process syngo.ConfigConvert.exe has finished and the exitCode was 0.,45249
I,MRI_GSP,0,Load image in segment: planningLeft,44395
I,DeveloperLog_DevLogService,0,"ACQM: Checked-In 'CheckinCompleted 2.16.840.1.<NUM_ID>.2.9.3.21.3.1063.1.<NUM_ID>.<NUM_ID> 1.3.12.2.1107.5.2.50.<NUM_ID>.<NUM_ID>.0.0.0 1.2.840.<NUM_ID>.5.1.4.1.1.4.1 1.3.12.2.1107.5.2.50.<NUM_ID>.<NUM_ID> 1'. (-1), Objects:",43747
I,MRI_FRR,263,"XAxisPlusPossible: 0, XAxisMinusPossible: 0, argument values are boolean.",40111
I,_unknown,0,aVolumeEntity is null,35343
I,MRI_MSR,100,"Start prepare. (Protocol: 'AdjFre', Sequence: '%AdjustSeq%/AdjFreSeq')",34624
I,MRI_MSR,102,"Preparation OK (Protocol: 'AdjFre', Sequence: '%AdjustSeq%/AdjFreSeq')",34276
I,MRI_MSR,103,"Start measurement. (Protocol: 'AdjFre', Sequence: '%AdjustSeq%/AdjFreSeq')",34245
I,MRI_MSR,104,"Measurement finished OK. (Protocol: 'AdjFre', Sequence: '%AdjustSeq%/AdjFreSeq')",34193
I,DeveloperLog_DevLogService,0,"ACQM: Notify series complete '1.3.12.2.1107.5.2.50.<NUM_ID>.<NUM_ID>.0.0.0' to QA '<GUID>' with: ViewingOptions: SuppressDisplay: False, PrintOptions: AutoPrint: False, AutoPrintOptions: , RoutingOptions: , DistributionOptions: , PluginOptions: null. (-1), Objects:",33710
I,MRI_PTG,110,Patient table information: Z-axis: start motion acknowledgment,33665
I,DeveloperLog_DevLogService,0,"Updating MPPS for 1.3.12.2.1107.5.2.50.<NUM_ID>.<NUM_ID> (0/Notice), Objects:",32859
I,MRI_COS,21,SPICE prepare time: 7 ms,29186
I,ExportImportFramework,0,The path to the directory where configuration XML files are located: C:\Program Files\Siemens\Numaris\bin\Services\OPM\Configuration\ExportImport\Transfers,28831
I,ExportImportFramework,0,file:///C:/Program Files/Siemens/Numaris/bin/syngo.Services.OPM.Configuration.ExportImport.exe has been executed and the exitCode is: 0,28815
I,_unknown,0,"ACQM: Notify series complete '1.3.12.2.1107.5.2.50.<NUM_ID>.<NUM_ID>' to QA '<GUID>' with: ViewingOptions: SuppressDisplay: True, PrintOptions: AutoPrint: False, AutoPrintOptions: , RoutingOptions:UseDefaultArchive: True, DefaultDestinationNodes: , PluginOptions: [DatabaseStatus, Integrable]. (-1), Objects:",27763
I,DeveloperLog_DevLogService,0,"ACQM: Checked-In 'CheckinCompleted 2.16.840.1.<NUM_ID>.2.9.3.21.3.1063.1.<NUM_ID>.<NUM_ID> 1.3.12.2.1107.5.2.50.<NUM_ID>.<NUM_ID> 1.2.840.<NUM_ID>.5.1.4.1.1.88.22 1.3.12.2.1107.5.2.50.<NUM_ID>.<NUM_ID> 1'. (-1), Objects:",25541
I,MRI_SCT,71,Receive a breathhold finish signal,25481
I,MRI_SCT,70,Receive a breathhold start signal,25396
I,MRI_COS,21,SPICE prepare time: 5 ms,25154
I,MRI_FRR,264,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean.",24793
I,MRI_FRR,265,"ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",24651
I,_unknown,0,CheckIn-Completed: <GUID>|syngo.MR.PreProcessing.Service.Host.Task.Executor.ProcessingJobEnvironment,24608
I,MRI_COS,21,SPICE prepare time: 6 ms,23809
I,MRI_FRR,258,Patient table has stopped moving. Absolute PTAB Position: -<NUM_ID>,23246
I,MRI_FRR,257,Patient table has started moving. Absolute PTAB Position: -<NUM_ID>,23193
I,MRI_MSR,101,Valid coil select (Coil select #0: 'BC'),23016
I,MRI_PTG,101,Patient table information: Z-axis: target reached.,22482
I,MRI_COS,20,IRIS prepare time: 21 ms,22399
I,MRI_MSR,100,"Start prepare. (Protocol: 'AdjDico', Sequence: '%AdjustSeq%/AdjDicoSeq')",22098
W,DeveloperLog_DevLogService,0,"Reconnect attempt #1 for Client <GUID> failed. System.ServiceModel.EndpointNotFoundException: Could not connect to net.tcp://10.100.165.163:<NUM_ID>/syngo.Services.Workflow/AdapterWorkflowStatus. The connection attempt lasted for a time span of <TIME>.<NUM_ID>. TCP error code <NUM_ID>: A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond 10.100.165.163:<NUM_ID>.   Server stack trace:     at System.ServiceModel.Channels.SocketConnectionInitiator.Connect(Uri uri, TimeSpan timeout)    at System.ServiceModel.Channels.BufferedConnectionInitiator.Connect(Uri uri, TimeSpan timeout)    at System.ServiceModel.Channels.ConnectionPoolHelper.EstablishConnection(TimeSpan timeout)    at System.ServiceModel.Channels.ClientFramingDuplexSessionChannel.OnOpen(TimeSpan timeout)    at System.ServiceModel.Channels.CommunicationObject.Open(TimeSpan timeout)    at System.ServiceModel.Channels.LayeredChannel`1.OnOpen(TimeSpan timeout)    at System.ServiceModel.Channels.CommunicationObject.Open(TimeSpan timeout)    at System.ServiceModel.Channels.ServiceChannel.OnOpen(TimeSpan timeout)    at System.ServiceModel.Channels.CommunicationObject.Open(TimeSpan timeout)  Exception rethrown at [0]:     at System.Runtime.Remoting.Proxies.RealProxy.HandleReturnMessage(IMessage reqMsg, IMessage retMsg)    at System.Runtime.Remoting.Proxies.RealProxy.PrivateInvoke(MessageData& msgData, Int32 type)    at System.ServiceModel.ICommunicationObject.Open()    at syngo.Services.Workflow.WCF.AbstractAdapterClient`1.CreateAndOpenChannel()    at syngo.Services.Workflow.WCF.AbstractAdapterClient`1.EnsureChannelIsOpen(Boolean forceNewChannelCreation)    at syngo.Services.Workflow.WCF.AbstractAdapterClient`1.syngo.Services.Workflow.WCF.IAdapterClient.Connect()    at syngo.Services.Workflow.WCF.AdapterClientBehaviors.AutoReconnectBehavior.TryToReconnect() --> Inner exception (level 1): System.Net.Sockets.SocketException: A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond 10.100.165.163:<NUM_ID>    at System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)    at System.Net.Sockets.Socket.Connect(EndPoint remoteEP)    at System.ServiceModel.Channels.SocketConnectionInitiator.Connect(Uri uri, TimeSpan timeout)",21958
W,DeveloperLog_DevLogService,0,"Reconnect attempt #2 for Client <GUID> failed. System.ServiceModel.EndpointNotFoundException: Could not connect to net.tcp://10.100.165.163:<NUM_ID>/syngo.Services.Workflow/AdapterWorkflowStatus. The connection attempt lasted for a time span of <TIME>.<NUM_ID>. TCP error code <NUM_ID>: A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond 10.100.165.163:<NUM_ID>.   Server stack trace:     at System.ServiceModel.Channels.SocketConnectionInitiator.Connect(Uri uri, TimeSpan timeout)    at System.ServiceModel.Channels.BufferedConnectionInitiator.Connect(Uri uri, TimeSpan timeout)    at System.ServiceModel.Channels.ConnectionPoolHelper.EstablishConnection(TimeSpan timeout)    at System.ServiceModel.Channels.ClientFramingDuplexSessionChannel.OnOpen(TimeSpan timeout)    at System.ServiceModel.Channels.CommunicationObject.Open(TimeSpan timeout)    at System.ServiceModel.Channels.LayeredChannel`1.OnOpen(TimeSpan timeout)    at System.ServiceModel.Channels.CommunicationObject.Open(TimeSpan timeout)    at System.ServiceModel.Channels.ServiceChannel.OnOpen(TimeSpan timeout)    at System.ServiceModel.Channels.CommunicationObject.Open(TimeSpan timeout)  Exception rethrown at [0]:     at System.Runtime.Remoting.Proxies.RealProxy.HandleReturnMessage(IMessage reqMsg, IMessage retMsg)    at System.Runtime.Remoting.Proxies.RealProxy.PrivateInvoke(MessageData& msgData, Int32 type)    at System.ServiceModel.ICommunicationObject.Open()    at syngo.Services.Workflow.WCF.AbstractAdapterClient`1.CreateAndOpenChannel()    at syngo.Services.Workflow.WCF.AbstractAdapterClient`1.EnsureChannelIsOpen(Boolean forceNewChannelCreation)    at syngo.Services.Workflow.WCF.AbstractAdapterClient`1.syngo.Services.Workflow.WCF.IAdapterClient.Connect()    at syngo.Services.Workflow.WCF.AdapterClientBehaviors.AutoReconnectBehavior.TryToReconnect() --> Inner exception (level 1): System.Net.Sockets.SocketException: A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond 10.100.165.163:<NUM_ID>    at System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)    at System.Net.Sockets.Socket.Connect(EndPoint remoteEP)    at System.ServiceModel.Channels.SocketConnectionInitiator.Connect(Uri uri, TimeSpan timeout)",21938
W,DeveloperLog_DevLogService,0,"Reconnect attempt #3 for Client <GUID> failed. System.ServiceModel.EndpointNotFoundException: Could not connect to net.tcp://10.100.165.163:<NUM_ID>/syngo.Services.Workflow/AdapterWorkflowStatus. The connection attempt lasted for a time span of <TIME>.<NUM_ID>. TCP error code <NUM_ID>: A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond 10.100.165.163:<NUM_ID>.   Server stack trace:     at System.ServiceModel.Channels.SocketConnectionInitiator.Connect(Uri uri, TimeSpan timeout)    at System.ServiceModel.Channels.BufferedConnectionInitiator.Connect(Uri uri, TimeSpan timeout)    at System.ServiceModel.Channels.ConnectionPoolHelper.EstablishConnection(TimeSpan timeout)    at System.ServiceModel.Channels.ClientFramingDuplexSessionChannel.OnOpen(TimeSpan timeout)    at System.ServiceModel.Channels.CommunicationObject.Open(TimeSpan timeout)    at System.ServiceModel.Channels.LayeredChannel`1.OnOpen(TimeSpan timeout)    at System.ServiceModel.Channels.CommunicationObject.Open(TimeSpan timeout)    at System.ServiceModel.Channels.ServiceChannel.OnOpen(TimeSpan timeout)    at System.ServiceModel.Channels.CommunicationObject.Open(TimeSpan timeout)  Exception rethrown at [0]:     at System.Runtime.Remoting.Proxies.RealProxy.HandleReturnMessage(IMessage reqMsg, IMessage retMsg)    at System.Runtime.Remoting.Proxies.RealProxy.PrivateInvoke(MessageData& msgData, Int32 type)    at System.ServiceModel.ICommunicationObject.Open()    at syngo.Services.Workflow.WCF.AbstractAdapterClient`1.CreateAndOpenChannel()    at syngo.Services.Workflow.WCF.AbstractAdapterClient`1.EnsureChannelIsOpen(Boolean forceNewChannelCreation)    at syngo.Services.Workflow.WCF.AbstractAdapterClient`1.syngo.Services.Workflow.WCF.IAdapterClient.Connect()    at syngo.Services.Workflow.WCF.AdapterClientBehaviors.AutoReconnectBehavior.TryToReconnect() --> Inner exception (level 1): System.Net.Sockets.SocketException: A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond 10.100.165.163:<NUM_ID>    at System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)    at System.Net.Sockets.Socket.Connect(EndPoint remoteEP)    at System.ServiceModel.Channels.SocketConnectionInitiator.Connect(Uri uri, TimeSpan timeout)",21934
W,DeveloperLog_DevLogService,0,"Message was too long for EventLog. See Logfile for message with the UID below. First message part:  WatchDog RHS Vortal warning: <TIME>.<NUM_ID> while tolerance is <TIME> - finished:  Total Time: <TIME>.<NUM_ID> Request Time: <TIME>.<NUM_ID> WatchDog ID: <GUID> Stack 1 Time: <TIME>.<NUM_ID> Stack 1:    at System.Net.UnsafeNclNativeMethods.OSSOCK.WSAConnect(IntPtr socketHandle, Byte[] socketAddress, Int32 socketAddressSize, IntPtr inBuffer, IntPtr outBuffer, IntPtr sQOS, IntPtr gQOS)    at System.Net.UnsafeNclNativeMethods.OSSOCK.WSAConnect(IntPtr socketHandle, Byte[] socketAddress, Int32 socketAddressSize, IntPtr inBuffer, IntPtr outBuffer, IntPtr sQOS, IntPtr gQOS)    at System.Net.Sockets.Socket.DoConnect(EndPoint endPointSnapshot, SocketAddress socketAddress)    at System.Net.Sockets.Socket.Connect(EndPoint remoteEP)    at System.ServiceModel.Channels.SocketConnectionInitiator.Connect(Uri uri, TimeSpan timeout)    at System.ServiceModel.Channels.BufferedConnectionInitiator.Connect(Uri uri, TimeSpan timeout)    at System.ServiceModel.Channels.ConnectionPoolHelper.EstablishConnection(TimeSpan timeout)    at System.ServiceModel.Channels.ClientFramingDuplexSessionChannel.OnOpen(TimeSpan timeout)    at System.ServiceModel.Channels.CommunicationObject.Open(TimeSpan timeout)    at System.ServiceModel.Channels.LayeredChannel`1.OnOpen(TimeSpan timeout)    at System.ServiceModel.Channels.CommunicationObject.Open(TimeSpan timeout)    at System.ServiceModel.Channels.ServiceChannel.OnOpen(TimeSpan timeout)    at System.ServiceModel.Channels.CommunicationObject.Open(TimeSpan timeout)    at System.RuntimeMethodHandle.InvokeMethod(Object target, Object[] arguments, Signature sig, Boolean constructor)    at System.Reflection.RuntimeMethodInfo.UnsafeInvokeInternal(Object obj, Object[] parameters, Object[] arguments)    at System.Reflection.RuntimeMethodInfo.Invoke(Object obj, BindingFlags invokeAttr, Binder binder, Object[] parameters, CultureInfo culture)    at System.ServiceModel.Channels.ServiceChannelProxy.ExecuteMessage(Object target, IMethodCallMessage methodCall)    at System.ServiceModel.Channels.ServiceChannelProxy.InvokeChannel(IMethodCallMessage methodCall)    at System.ServiceModel.Channels.ServiceChannelProxy.Invoke(IMessage message)    at System.Runtime.Remoting.Proxies.RealProxy.PrivateInvoke(MessageData& msgData, Int32 type)    at System.ServiceModel.ICommunicationObject.Open()    at syngo.Services.Workflow.WCF.AbstractAdapterClient`1.CreateAndOpenChannel()    at syngo.Services.Workflow.WCF.AbstractAdapterClient`1.EnsureChannelIsOpen(Boolean forceNewChannelCreation)    at syngo.Services.Workflow.WCF.AbstractAdapterClient`1.get_Channel()    at syngo.Services.Workflow.Adapters.Client.WorkflowStatusAdapterClient.GetWorkflowStatusesAsync()    at syngo.Services.Workflow.WorkflowStatus.Ui.WorkflowTab.WorkflowTabViewModel.<RefreshContent>d__34.MoveNext()    at System.Runtime.CompilerServices.AsyncVoidMethodBuilder.Start[TStateMachine](TStateMachine& stateMachine)    at syngo.Services.Workflow.WorkflowStatus.Ui.WorkflowTab.WorkflowTabViewModel.RefreshContent()    at syngo.Services.Workflow.WorkflowStatus.Ui.WorkflowTab.WorkflowTabViewModel.RefreshTimerOnTick(Object sender, EventArgs eventArgs)    at System.Windows.Threading.DispatcherTimer.FireTick(Object unused)    at System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)    at System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source, Delegate callback, Object args, Int32 numArgs, Delegate catchHandler)    at System.Windows.Threading.DispatcherOperation.InvokeImpl()    at MS.Internal.CulturePreservingExecutionContext.CallbackWrapper(Object obj)    at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)    at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)    at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state)    at MS.Internal.CulturePreservingExecutionContext.Run(CulturePreservingExecutionContext executionContext, ContextCallback callback, Object state)    at System.Windows.Threading.DispatcherOperation.Invoke()    at System.Windows.Threading.Dispatcher.ProcessQueue()    at System.Windows.Threading.Dispatcher.WndProcHook(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)    at MS.Win32.HwndWrapper.WndProc(IntPtr hwnd, Int32 msg, IntPtr wParam, IntPtr lParam, Boolean& handled)    at MS.Win32.HwndSubclass.DispatcherCallbackOperation(Object o)    at System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback, Object args, Int32 numArgs)    at System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source, Delegate callback, Object args, Int32 numArgs, Delegate catchHandler)    at System.Windows.Threading.Dispatcher.LegacyInvokeImpl(",21909
I,MRI_MSR,102,"Preparation OK (Protocol: 'AdjDico', Sequence: '%AdjustSeq%/AdjDicoSeq')",21893
I,MRI_MSR,103,"Start measurement. (Protocol: 'AdjDico', Sequence: '%AdjustSeq%/AdjDicoSeq')",21853
