level,source,event_id,masked_description,occurrence_count
I,MRI_FRR,4,"A coil has been plugged or unplugged, the IRQ Pin has been activated.",31907
I,MRI_PTG,104,Patient table information: Z-axis: end position reached (outermost).,30712
I,MRI_FRR,265,"ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",30380
I,MRI_COS,21,SPICE prepare time: 10 ms,28909
I,MRI_MSR,101,Valid coil select (Coil select #0: '18K'),28150
I,MRI_FRR,266,"XAxisPlusLocked: 0,  XAxisMinusLocked: 0, argument values are boolean.",28021
I,MRI_FRR,267,"YAxisUpLocked: 0, YAxisDownLocked: 0, argument values are boolean.",28021
I,MRI_FRR,268,"ZAxisOutLocked: 0, ZAxisInLocked: 0, argument values are boolean.",28021
I,MRI_MSR,11,Measurement server unlocked.,28003
I,MRI_COS,20,IRIS prepare time: 23 ms,27802
I,DeveloperLog_DevLogService,0,Receiving event with name DMWL_QUERY_SERVICE_V1.0 in DmwlService IsInitialized Body,27507
I,MRI_MSR,101,"Valid coil select (Coil select #0: 'HE1-4,NE2')",27072
I,MRI_MSR,100,"Start prepare. (Protocol: 'AdjTra', Sequence: '%AdjustSeq%/AdjTraSeq')",26812
I,MRI_MSR,102,"Preparation OK (Protocol: 'AdjTra', Sequence: '%AdjustSeq%/AdjTraSeq')",26811
I,MRI_MSR,103,"Start measurement. (Protocol: 'AdjTra', Sequence: '%AdjustSeq%/AdjTraSeq')",26811
I,MRI_MSR,104,"Measurement finished OK. (Protocol: 'AdjTra', Sequence: '%AdjustSeq%/AdjTraSeq')",26803
I,MRI_MSR,101,Valid coil select (Coil select #0: 'BC'),25926
I,ExportImportFramework,0,The path to the directory where configuration XML files are located: C:\Program Files\Siemens\Numaris\bin\Services\OPM\Configuration\ExportImport\Transfers,25924
I,ExportImportFramework,0,file:///C:/Program Files/Siemens/Numaris/bin/syngo.Services.OPM.Configuration.ExportImport.exe has been executed and the exitCode is: 0,25923
I,SampleFile,0,Sampled File - Type: 1.2.276.0.30.2.<NUM_ID>.<NUM_ID>.<NUM_ID>.xml,25256
I,MRI_FRR,256,PTAB information: New center position has been set: New center position=-990,24439
I,DeveloperLog_DevLogService,0,"CanExecuteDataCompleteCommand(): CanExecuteExam =True, study instance uid = 1.2.276.0.30.2.<NUM_ID>.<NUM_ID>.<NUM_ID>",23187
I,DeveloperLog_DevLogService,0,Adapter Exam: NotifyMeasurementSystem() finished,22986
I,NVWMI,3,NVWMI - Base Profile [c:/program files/siemens/numaris/bin/syngo.common.container.exe] was launched and [Base Profile] profile was applied,22423
I,DeveloperLog_DevLogService,0,ShutdownManagement.Shutdown - Point of no return -> ShutdownExecute,21800
E,TransferMgr,17,"<Event type=""ProtocolEvent"" name =""TransferMgr""><Description>FTP CONNECT error. Ftp server: ""SAP09505"" FtpUserName: ""rdiagftp"".</Description></Event>",21163
I,DeveloperLog_DevLogService,0,"ShutdownManagement - Executing: Immediate shutdown, as indicated by shutdown type 'Default' - no LCM involvement.",21144
I,DeveloperLog_DevLogService,0,IsStartExamOperationExecutingAsync(): isExecuting=False,20587
I,MRI_CPA,1071,The lower button on the control panel is fully pressed.,19531
I,MRI_COS,20,IRIS prepare time: 21 ms,19504
W,MRI_FRR,2,"Scanner hardware warning: Door of the examination room is open. Close the door. If the problem persists, please contact Siemens Service.",19494
I,DeveloperLog_DevLogService,0,ScanUI deactivated,19486
W,MRI_FRR,2,"Scanner hardware warning: Door of the examination room is open. Close the door. If the problem persists, please contact Siemens Service. ID: syngo.MR.MRI_FRR_NlsMessageId.Resources.FRRmsg.MRI_FRR_W_2_FRR_DOOR_OPENED",19484
I,Event_UsageTrail,0,"<Event type=""UtilizationEvent"" name =""DataStorage_DistributionStep_DisplayIntent"" time=""<DATE> <TIME>Z""> <Version>1.0</Version> <ClientHost>AWP1<NUM_ID></ClientHost> <ServerHost>AWP1<NUM_ID></ServerHost> <DistributionType>Workflow</DistributionType> <NumberOfSeriesItems>0</NumberOfSeriesItems> <NumberOfInstanceItems>0</NumberOfInstanceItems> </Event>",18350
I,MRI_FRR,270,"New absolute position: 0 mm, New relative position: 990 mm, , Position category: 19. Explanation: First two argument values are long. See enum PerPTABPositionCategory defined in PerMotionControlIF for 3rd argument.",18308
I,MRI_CPA,1066,The home button on the control panel has been pressed.,18263
I,MRI_PTG,211,Patient table information: movement downward along Y axis possible.,18155
I,DeveloperLog_DevLogService,0,Workflow <GUID>@WorkflowScannerQaAvPrimary was notified with Series 1.3.12.2.1107.5.2.53.<NUM_ID>.<NUM_ID>.0.0.0. Prior flag: True,18091
I,DeveloperLog_DevLogService,0,"<GUID>: using settings: MPPSAutoComplete=True, QATemplate=MR ViewAndGo, DelayInSecondsForWorkflowDelete=<NUM_ID>, gContextFolderDisable=False",17736
I,DeveloperLog_DevLogService,0,<GUID>: Prepare Workflow: Studies=1.2.276.0.30.2.<NUM_ID>.<NUM_ID>.<NUM_ID> after sorting,17596
I,MRI_PTG,79,IO board: Remaining battery charge in percent: 0 (<HEX>),16947
I,MRI_CPA,1069,The lower button on the control panel is half pressed.,16935
I,MRI_MSR,101,Valid coil select (Coil select #0: 'UFS'),16047
I,DeveloperLog_DevLogService,0,Storage-Service: Istances = 3 | Archivable = 2 | Contracts = 2.,16024
I,MRI_MSR,101,Valid coil select (Coil select #0: 'SP2-4'),15998
I,DeveloperLog_DevLogService,0,Smart ImageText feature is: Enabled,15845
I,MRI_COS,20,IRIS prepare time: 24 ms,15838
I,MRI_COS,21,SPICE prepare time: 15 ms,15373
I,MRI_PTG,128,Patient Table Information: Z-axis: movement outmost possible,15303
I,DeveloperLog_DevLogService,0,IMAGE_ACCESS_RSC:  Creating Named pipe Binding,15286
I,DeveloperLog_DevLogService,0,IMAGE_ACCESS_RSC:  Host opened,15286
I,DeveloperLog_DevLogService,0,IMAGE_ACCESS_RSC:  Named pipe Binding created,15286
I,DeveloperLog_DevLogService,0,IMAGE_ACCESS_RSC: ImageAccessImpl created,15286
I,DeveloperLog_DevLogService,0,IMAGE_ACCESS_RSC: Starting Server,15286
I,DeveloperLog_DevLogService,0,IMAGE_ACCESS_RSC: starting ImageAccessImpl creation,15286
I,MRI_MSR,101,Valid coil select (Coil select #0: 'SHA'),15146
I,DeveloperLog_DevLogService,0,"Communication Server is started successfully!. Server Id: <GUID>, Service Name: PrintingService",14977
W,DeveloperLog_DevLogService,0,Config key UseLightWeightBiBc not found in service configuration,14977
I,DeveloperLog_DevLogService,0,"ImageAccessRSC is not yet part of the composition, will be added now.",14976
I,DeveloperLog_DevLogService,0,WorkflowID is not yet part of the composition. Will be exported now with value: net.tcp://localhost:<NUM_ID>/PatientData/<GUID>/service/PDS,14976
I,NVWMI,3,NVWMI - Base Profile [c:/program files/siemens/numaris/bin/syngo.viewing.shell.host.exe] was launched and [Base Profile] profile was applied,14971
I,MRI_CPA,1065,"The center button on the control panel was pressed briefly, i.e. for less than 1 second.",14903
I,MRI_PTG,212,Patient table information: movement upward along Y axis possible.,14786
I,MRI_PTG,200,Patient table information: ready to move in y-axis direction,14783
I,MRI_PTG,1,Patient table information:  S10 has value 1,14221
I,DeveloperLog_DevLogService,0,"IMAGE_ACCESS_RSC:  Disposing    at syngo.RemoteServices.Viewing.ImageAccess.Core.ImageAccessRSC.Dispose(Boolean disposing)    at System.ComponentModel.Component.Dispose()    at syngo.Common.Applications.Viewing.Shell.DisposeExtensions.DisposeIfDisposable(Object reference)    at syngo.BizLogic.Applications.Viewing.Shell.Services.ImageAccessService.ViewingShellImageAccessRsc.Dispose(Boolean disposing)    at syngo.BizLogic.Applications.Viewing.Shell.Services.ImageAccessService.ViewingShellImageAccessRsc.Dispose()    at syngo.BizLogic.Applications.Viewing.Shell.Services.ImageAccessService.ImageAccessHost.StopInternalImpl()    at syngo.Common.Applications.Viewing.Shell.Async.AsyncRouterDelegator.<>c__DisplayClass2_0.<RouteAsync>b__0(Boolean _)    at syngo.Common.Applications.Viewing.Shell.Async.AsyncWorkingBoxRouter.WorkingBoxValueWithoutErrorPropagationToBoth`2.Execute()    at syngo.Common.Core.Internal.ObjectTask.RunWbLoop()    at syngo.Common.Core.Internal.ObjectTask.Run()    at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)    at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state, Boolean preserveSyncCtx)    at System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state)    at System.Threading.ThreadHelper.ThreadStart()",14141
I,MRI_FRR,447,Door of the examination room has been opened.,14070
I,MRI_PTG,2,Patient table information:  S10 has value 0,13937
I,MRI_COS,21,SPICE prepare time: 14 ms,13919
I,MRI_MSR,101,Valid coil select (Coil select #0: 'SP2-5'),13917
I,DeveloperLog_DevLogService,0,Workflow removed from cache on OnWorkflowDelete event <GUID>@WorkflowNX,13862
E,DeveloperError_DevLogService,0,Auto Views License not Available!,13861
E,DeveloperError_DevLogService,0,SY_AUTO_VIEWS_MENU_ID: License not available,13861
I,MRI_FRR,3,Door of the examination room has been closed.,13809
I,Event_UsageTrail,0,"<Event type=""UtilizationEvent"" name =""AppLevel_UsageTrail_MR ViewAndGO"" time=""<DATE> <TIME>Z""> <Content></Content> <TaskID>TM.WF_MR ViewAndGo_<GUID>.OneViewer.Legacy.TaskId</TaskID> </Event>",13709
I,DeveloperLog_DevLogService,0,Open Testchannel net.pipe://localhost/syngo.MR.ModalityViewer.WatchDog.<NUM_ID>/WatchDog,13590
I,Event_UsageTrail,0,"<Event type=""UtilizationEvent"" name =""Workflow_WorkItem_StateChange"" time=""<DATE> <TIME>Z""> <ID>TM.WF_MR ViewAndGo_<GUID></ID> <TYPE>READ</TYPE> <NEW_STATE>INPROGRESS</NEW_STATE> </Event>",13383
I,MRI_MOV,7,Layout changed Task: TM.WF_MR ViewAndGo_<GUID>.OneViewer.Legacy.TaskId.Viewing PreviousLayout: MRViewing_Stack5x4-s CurrentLayout:  ID: syngo.MR.MRI_MOV_NlsMessageId.Resources.Labels.MRI_MOV_I_7_LAYOUT_CHANGED,13376
I,NVWMI,3,"[tid = <HEX>, pid = <HEX>] - NV GPUs detected",13314
I,Event_UsageTrail,0,"<Event type=""UtilizationEvent"" name =""Workflow_WorkItem_StateChange"" time=""<DATE> <TIME>Z""> <ID>TM.WF_MR ViewAndGo_<GUID></ID> <TYPE>READ</TYPE> <NEW_STATE>SAVING</NEW_STATE> </Event>",13303
I,Event_UsageTrail,0,"<Event type=""UtilizationEvent"" name =""Workflow_WorkItem_StateChange"" time=""<DATE> <TIME>Z""> <ID>TM.WF_MR ViewAndGo_<GUID></ID> <TYPE>READ</TYPE> <NEW_STATE>SAVED</NEW_STATE> </Event>",13284
I,Event_UsageTrail,0,"<Event type=""UtilizationEvent"" name =""AppLevel_UsageTrail_TM.WF_MR ViewAndGo_<GUID>.OneViewer.Legacy.TaskId"" time=""<DATE> <TIME>Z""> <Content><Item Type=""MonitorInformation"" MonitorName=""DISPLAY2"" PrimaryMonitor=""True"" Width=""1920"" Height=""1200"" ScalingFactor=""1.1"" /></Content> <TaskID>TM.WF_MR ViewAndGo_<GUID>.OneViewer.Legacy.TaskId</TaskID> </Event>",13244
I,Event_UsageTrail,0,"<Event type=""UtilizationEvent"" name =""Workflow_Read_Syngo_Via"" time=""<DATE> <TIME>Z""> <ProcedureUid>1.2.276.0.30.2.<NUM_ID>.<NUM_ID>.<NUM_ID></ProcedureUid> <WorkflowId><GUID></WorkflowId> <ID>TM.WF_MR ViewAndGo_<GUID></ID> <TYPE>READ</TYPE> <UseCase>ClaimWorkflow</UseCase> <UseCaseType>Manual</UseCaseType> <ClientHost>AWP1<NUM_ID></ClientHost> <EventName>via_Claim_transition</EventName> </Event>",13086
I,DeveloperLog_DevLogService,0,Closing event fired to Patient tab for the workflow : <GUID> and study : 1.2.276.0.30.2.<NUM_ID>.<NUM_ID>.<NUM_ID>,13053
I,DeveloperLog_DevLogService,0,<GUID>: CorReaHappened received while waiting for Start Scan,12896
I,DeveloperLog_DevLogService,0,<GUID>: UpdateProcedure received while waiting for StartScan,12874
I,MRI_FRR,274,"PTAB Position on Y-Axis: 3, detail values see extended message description.",12563
I,SampleFile,0,Sampled File - Type: Entry-<NUM_ID>-<NUM_ID>.rde,12548
I,SampleFile,0,Sampled File - Type: Entry-<NUM_ID>-<NUM_ID>-Overview.xml,12547
I,SampleFile,0,Sampled File - Type: Entry-<NUM_ID>-<NUM_ID>-Study01.xml,12547
I,SampleFile,0,Sampled File - Type: Entry-<NUM_ID>-<NUM_ID>-Performance.xml,12546
I,DeveloperLog_DevLogService,0,<GUID>: created Workflow=<GUID>@WorkflowNX in database,12495
W,DeveloperLog_DevLogService,0,ACQM: Study '1.2.276.0.30.2.<NUM_ID>.<NUM_ID>.<NUM_ID>' not correctly mapped to context '<GUID> / <GUID>' - Skipped data delivery.,12423
I,MRI_PTG,6,Patient table information:  S20 has value 0,12309
I,MRI_MSR,101,"Valid coil select (Coil select #0: 'HE1-4,NE1,2')",12303
I,Event_UsageTrail,0,"<Event type=""UtilizationEvent"" name =""AppLevel_UsageTrail_Modules_CIP_LayoutManagementUsage"" time=""<DATE> <TIME>Z""> <TaskID>TM.WF_MR ViewAndGo_<GUID>.OneViewer.Legacy.TaskId</TaskID> <Content><Item Type=""LayoutManagement"" Name=""PreferredLayouts"" Action=""InitialRule"" IsAdmin=""False"" Layout_ID=""MRViewing_Stack5x4-s"" Layout_Name=""Stack 5x4"" Monitors=""1"" MonitorResolutions=""192<HEX>,"" Rule_name=""Viewing"" Modality=""false"" Assignment_object="""" Assignment_condition="""" Preferred_layouts=""Stack 5x4, Stack 3x2, Stack 2x2"" /></Content> </Event>",12283
I,Event_UsageTrail,0,"<Event type=""UtilizationEvent"" name =""Workflow_WorkItem_StateChange"" time=""<DATE> <TIME>Z""> <ID>TM.WF_MR ViewAndGo_<GUID></ID> <TYPE>READ</TYPE> <NEW_STATE>SCHEDULED</NEW_STATE> </Event>",12282
